event_id,configuration_id,generator,report_text,report_characters,report_words
UNSW-OFFICIAL-4896,A0_template,deterministic_template,"Prediction Summary
The detector predicted Exploits with confidence 0.8424.

Evidence
- sbytes = 2270; SHAP=0.111847; supports predicted class.
- smean = 227; SHAP=0.106076; supports predicted class.
- sload = 81110.5; SHAP=0.077092; supports predicted class.
- rate = 74.4406; SHAP=0.031246; supports predicted class.
- tcprtt = 0.052327; SHAP=0.028279; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 5.4757, corresponding to the Block policy zone.

Recommended Action
Block the suspected source and initiate investigation.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",802,107
UNSW-OFFICIAL-5208,A0_template,deterministic_template,"Prediction Summary
The detector predicted Backdoor with confidence 0.5333.

Evidence
- ct_src_ltm = 11; SHAP=0.073017; supports predicted class.
- ct_dst_sport_ltm = 2; SHAP=0.030366; supports predicted class.
- Protocol is not udp; SHAP=0.027312; supports predicted class.
- ct_dst_src_ltm = 2; SHAP=0.025885; supports predicted class.
- Protocol = unas; SHAP=0.024593; supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 4.2664, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",831,115
UNSW-OFFICIAL-5249,A0_template,deterministic_template,"Prediction Summary
The detector predicted Backdoor with confidence 0.3264.

Evidence
- Protocol is not udp; SHAP=0.021339; supports predicted class.
- sbytes = 200; SHAP=0.015896; supports predicted class.
- ct_dst_src_ltm = 5; SHAP=0.014529; supports predicted class.
- ct_srv_dst = 5; SHAP=0.009983; supports predicted class.
- ct_dst_ltm = 2; SHAP=0.009923; supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 2.6114, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",821,115
UNSW-OFFICIAL-5298,A0_template,deterministic_template,"Prediction Summary
The detector predicted Worms with confidence 0.4895.

Evidence
- sbytes = 1302; SHAP=0.086364; supports predicted class.
- smean = 130; SHAP=0.051034; supports predicted class.
- An application service is identified; SHAP=0.047716; supports predicted class.
- tcprtt = 0.239367; SHAP=-0.043152; opposes predicted class.
- Service = http; SHAP=0.040530; supports predicted class.

Risk and Policy
The predicted operational stage is Advanced Intrusion. The confidence-weighted risk score is 4.1603, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",831,115
UNSW-OFFICIAL-5355,A0_template,deterministic_template,"Prediction Summary
The detector predicted Backdoor with confidence 0.3356.

Evidence
- Protocol is not udp; SHAP=0.022014; supports predicted class.
- sbytes = 200; SHAP=0.016696; supports predicted class.
- ct_dst_src_ltm = 7; SHAP=0.016037; supports predicted class.
- ct_dst_sport_ltm = 3; SHAP=0.014688; supports predicted class.
- ct_srv_src = 7; SHAP=0.013153; supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 2.6851, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",827,115
UNSW-OFFICIAL-5529,A0_template,deterministic_template,"Prediction Summary
The detector predicted Backdoor with confidence 0.2709.

Evidence
- Protocol is not udp; SHAP=0.021063; supports predicted class.
- sbytes = 200; SHAP=0.014788; supports predicted class.
- ct_dst_sport_ltm = 2; SHAP=0.010257; supports predicted class.
- ct_dst_src_ltm = 6; SHAP=0.010212; supports predicted class.
- dpkts = 0; SHAP=0.007161; supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 2.1670, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",822,115
UNSW-OFFICIAL-5562,A0_template,deterministic_template,"Prediction Summary
The detector predicted Backdoor with confidence 0.3982.

Evidence
- ct_src_ltm = 12; SHAP=0.046328; supports predicted class.
- Protocol is not udp; SHAP=0.022979; supports predicted class.
- sbytes = 200; SHAP=0.020177; supports predicted class.
- ct_dst_sport_ltm = 3; SHAP=0.020022; supports predicted class.
- ct_dst_src_ltm = 7; SHAP=0.019414; supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 3.1860, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",828,115
UNSW-OFFICIAL-5574,A0_template,deterministic_template,"Prediction Summary
The detector predicted Backdoor with confidence 0.4150.

Evidence
- ct_src_ltm = 10; SHAP=0.053172; supports predicted class.
- Protocol is not udp; SHAP=0.023741; supports predicted class.
- sbytes = 200; SHAP=0.018681; supports predicted class.
- ct_dst_src_ltm = 7; SHAP=0.016759; supports predicted class.
- ct_dst_sport_ltm = 2; SHAP=0.015607; supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 3.3198, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",828,115
UNSW-OFFICIAL-5722,A0_template,deterministic_template,"Prediction Summary
The detector predicted Backdoor with confidence 0.2684.

Evidence
- Protocol is not udp; SHAP=0.022765; supports predicted class.
- sbytes = 200; SHAP=0.015549; supports predicted class.
- ct_dst_sport_ltm = 2; SHAP=0.010563; supports predicted class.
- smean = 100; SHAP=0.007614; supports predicted class.
- ct_dst_src_ltm = 4; SHAP=0.007161; supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 2.1474, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",824,115
UNSW-OFFICIAL-6122,A0_template,deterministic_template,"Prediction Summary
The detector predicted DoS with confidence 0.6186.

Evidence
- dmean = 129; SHAP=0.043109; supports predicted class.
- response_body_len = 95; SHAP=0.041403; supports predicted class.
- dbytes = 1030; SHAP=0.039838; supports predicted class.
- sttl = 62; SHAP=0.033908; supports predicted class.
- dloss = 2; SHAP=0.030404; supports predicted class.

Risk and Policy
The predicted operational stage is Impact / Availability. The confidence-weighted risk score is 4.3305, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",805,114
UNSW-OFFICIAL-6144,A0_template,deterministic_template,"Prediction Summary
The detector predicted Shellcode with confidence 0.2878.

Evidence
- Service = unspecified; SHAP=0.024052; supports predicted class.
- smean = 102; SHAP=0.023688; supports predicted class.
- sbytes = 1018; SHAP=0.020896; supports predicted class.
- ct_dst_src_ltm = 1; SHAP=0.018048; supports predicted class.
- Service is not http; SHAP=0.015848; supports predicted class.

Risk and Policy
The predicted operational stage is Advanced Intrusion. The confidence-weighted risk score is 2.4466, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",826,114
UNSW-OFFICIAL-6304,A0_template,deterministic_template,"Prediction Summary
The detector predicted Worms with confidence 0.5528.

Evidence
- sbytes = 1302; SHAP=0.079389; supports predicted class.
- smean = 130; SHAP=0.054984; supports predicted class.
- An application service is identified; SHAP=0.044866; supports predicted class.
- ct_flw_http_mthd = 1; SHAP=0.042658; supports predicted class.
- Service = http; SHAP=0.039901; supports predicted class.

Risk and Policy
The predicted operational stage is Advanced Intrusion. The confidence-weighted risk score is 4.6986, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",834,115
