event_id,configuration_id,true_label_evaluation_only,predicted_label,classification_correct_evaluation_only,core_structure_pass,strict_structure_pass,headings_exactly_once,heading_order_correct,all_sections_nonempty,extra_title_present,predicted_label_present,confidence_present,uncertainty_present,stage_present,risk_score_present,policy_zone_present,recommended_action_exact,recommended_action_token_coverage,human_review_pass,prediction_contract_pass,feature_name_hits,observed_value_hits,shap_value_hits,direction_hits,feature_name_coverage,observed_value_coverage,shap_value_coverage,direction_coverage,no_shap_sentence_present,evidence_contract_pass,prediction_framing_present,unexpected_true_label_assertion,misclassification_honesty_pass,overclaim_flag,unsupported_risk_language_flag,unsupported_indicator_flag,automatic_unsupported_claim_flag,reached_token_limit,report_words,input_tokens,output_tokens,generation_seconds,report_text,source_file
UNSW-OFFICIAL-3205,A0_deterministic_template,DoS,Backdoor,False,True,True,True,True,True,False,True,True,False,True,True,True,True,1.0,True,False,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,True,False,False,False,False,False,115,,,,"Prediction Summary
The detector predicted Backdoor with confidence 0.2774.

Evidence
- Protocol is not udp; SHAP=0.033544; supports predicted class.
- sbytes = 200; SHAP=0.017501; supports predicted class.
- ct_dst_src_ltm = 5; SHAP=0.012442; supports predicted class.
- ct_srv_dst = 5; SHAP=0.010376; supports predicted class.
- ct_srv_src = 5; SHAP=0.008903; supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 2.2188, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/template_baseline/class_balanced_template_reports.csv
UNSW-OFFICIAL-3580,A0_deterministic_template,Shellcode,Exploits,False,True,True,True,True,True,False,True,True,False,True,True,True,True,1.0,True,False,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,True,False,False,False,False,False,112,,,,"Prediction Summary
The detector predicted Exploits with confidence 0.4123.

Evidence
- ackdat = 0.008034; SHAP=0.033817; supports predicted class.
- tcprtt = 0.027466; SHAP=0.029046; supports predicted class.
- sinpkt = 17.6971; SHAP=0.028577; supports predicted class.
- dinpkt = 28.609; SHAP=0.026692; supports predicted class.
- dur = 0.162486; SHAP=0.024992; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 2.6802, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/template_baseline/class_balanced_template_reports.csv
UNSW-OFFICIAL-3606,A0_deterministic_template,Shellcode,Shellcode,True,True,True,True,True,True,False,True,True,False,True,True,True,True,1.0,True,False,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,,False,False,False,False,False,113,,,,"Prediction Summary
The detector predicted Shellcode with confidence 0.2867.

Evidence
- ct_dst_src_ltm = 1; SHAP=0.057378; supports predicted class.
- sbytes = 982; SHAP=0.024227; supports predicted class.
- Service = unspecified; SHAP=0.020269; supports predicted class.
- smean = 98; SHAP=0.020171; supports predicted class.
- ct_srv_dst = 6; SHAP=-0.018790; opposes predicted class.

Risk and Policy
The predicted operational stage is Advanced Intrusion. The confidence-weighted risk score is 2.4368, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/template_baseline/class_balanced_template_reports.csv
UNSW-OFFICIAL-3778,A0_deterministic_template,Reconnaissance,Analysis,False,True,True,True,True,True,False,True,True,False,True,True,True,True,1.0,True,False,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,True,False,False,False,False,False,110,,,,"Prediction Summary
The detector predicted Analysis with confidence 0.3791.

Evidence
- Protocol is not udp; SHAP=0.032383; supports predicted class.
- ct_dst_src_ltm = 3; SHAP=0.024647; supports predicted class.
- Protocol = unas; SHAP=0.024316; supports predicted class.
- sbytes = 200; SHAP=0.019345; supports predicted class.
- ct_srv_dst = 3; SHAP=0.016395; supports predicted class.

Risk and Policy
The predicted operational stage is Reconnaissance. The confidence-weighted risk score is 1.1374, corresponding to the Monitor policy zone.

Recommended Action
Log the event and continue monitoring.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/template_baseline/class_balanced_template_reports.csv
UNSW-OFFICIAL-3979,A0_deterministic_template,Reconnaissance,Reconnaissance,True,True,True,True,True,True,False,True,True,False,True,True,True,True,1.0,True,False,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,,False,False,False,False,False,109,,,,"Prediction Summary
The detector predicted Reconnaissance with confidence 0.9517.

Evidence
- sbytes = 168; SHAP=0.185328; supports predicted class.
- smean = 84; SHAP=0.161849; supports predicted class.
- Protocol = udp; SHAP=0.096370; supports predicted class.
- sload = 8.4e+07; SHAP=0.049026; supports predicted class.
- ct_dst_src_ltm = 1; SHAP=0.028072; supports predicted class.

Risk and Policy
The predicted operational stage is Reconnaissance. The confidence-weighted risk score is 2.8552, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/template_baseline/class_balanced_template_reports.csv
UNSW-OFFICIAL-4165,A0_deterministic_template,Analysis,Backdoor,False,True,True,True,True,True,False,True,True,False,True,True,True,True,1.0,True,False,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,True,False,False,False,False,False,115,,,,"Prediction Summary
The detector predicted Backdoor with confidence 0.4697.

Evidence
- ct_src_ltm = 12; SHAP=0.059324; supports predicted class.
- Protocol is not udp; SHAP=0.026405; supports predicted class.
- sbytes = 200; SHAP=0.022035; supports predicted class.
- ct_dst_sport_ltm = 2; SHAP=0.021109; supports predicted class.
- ct_srv_dst = 5; SHAP=0.019401; supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 3.7576, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/template_baseline/class_balanced_template_reports.csv
UNSW-OFFICIAL-4195,A0_deterministic_template,Fuzzers,Backdoor,False,True,True,True,True,True,False,True,True,False,True,True,True,True,1.0,True,False,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,True,False,False,False,False,False,115,,,,"Prediction Summary
The detector predicted Backdoor with confidence 0.5218.

Evidence
- ct_src_ltm = 10; SHAP=0.083918; supports predicted class.
- Protocol is not udp; SHAP=0.029177; supports predicted class.
- ct_dst_sport_ltm = 2; SHAP=0.026149; supports predicted class.
- sbytes = 200; SHAP=0.022997; supports predicted class.
- ct_dst_src_ltm = 5; SHAP=0.021030; supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 4.1745, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/template_baseline/class_balanced_template_reports.csv
UNSW-OFFICIAL-4263,A0_deterministic_template,Worms,Worms,True,True,True,True,True,True,False,True,True,False,True,True,True,True,1.0,True,False,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,,False,False,False,False,False,113,,,,"Prediction Summary
The detector predicted Worms with confidence 0.3400.

Evidence
- smean = 1025; SHAP=0.068827; supports predicted class.
- sbytes = 2050; SHAP=0.053061; supports predicted class.
- Protocol = udp; SHAP=0.023004; supports predicted class.
- ct_dst_ltm = 1; SHAP=-0.020963; opposes predicted class.
- sload = 1.36667e+09; SHAP=0.019142; supports predicted class.

Risk and Policy
The predicted operational stage is Advanced Intrusion. The confidence-weighted risk score is 2.8900, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/template_baseline/class_balanced_template_reports.csv
UNSW-OFFICIAL-4309,A0_deterministic_template,Analysis,Backdoor,False,True,True,True,True,True,False,True,True,False,True,True,True,True,1.0,True,False,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,True,False,False,False,False,False,115,,,,"Prediction Summary
The detector predicted Backdoor with confidence 0.3473.

Evidence
- Protocol is not udp; SHAP=0.035764; supports predicted class.
- Protocol = any; SHAP=0.026722; supports predicted class.
- sbytes = 200; SHAP=0.019626; supports predicted class.
- ct_srv_dst = 6; SHAP=0.016017; supports predicted class.
- ct_dst_src_ltm = 6; SHAP=0.015918; supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 2.7781, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/template_baseline/class_balanced_template_reports.csv
UNSW-OFFICIAL-4395,A0_deterministic_template,Exploits,Exploits,True,True,True,True,True,True,False,True,True,False,True,True,True,True,1.0,True,False,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,,False,False,False,False,False,111,,,,"Prediction Summary
The detector predicted Exploits with confidence 0.7486.

Evidence
- sbytes = 1970; SHAP=0.054505; supports predicted class.
- An application service is identified; SHAP=0.045858; supports predicted class.
- smean = 141; SHAP=0.042716; supports predicted class.
- dmean = 66; SHAP=0.038185; supports predicted class.
- dloss = 4; SHAP=0.037461; supports predicted class.

Risk and Policy
The predicted operational stage is Exploitation. The confidence-weighted risk score is 4.8657, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
No mandatory confidence-based referral.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/template_baseline/class_balanced_template_reports.csv
UNSW-OFFICIAL-4466,A0_deterministic_template,Reconnaissance,Backdoor,False,True,True,True,True,True,False,True,True,False,True,True,True,True,1.0,True,False,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,True,False,False,False,False,False,115,,,,"Prediction Summary
The detector predicted Backdoor with confidence 0.3974.

Evidence
- ct_src_ltm = 19; SHAP=0.029359; supports predicted class.
- Protocol = wb-expak; SHAP=0.025115; supports predicted class.
- Protocol is not udp; SHAP=0.024862; supports predicted class.
- sbytes = 200; SHAP=0.019687; supports predicted class.
- ct_dst_sport_ltm = 2; SHAP=0.016185; supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 3.1788, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/template_baseline/class_balanced_template_reports.csv
UNSW-OFFICIAL-4496,A0_deterministic_template,Exploits,Backdoor,False,True,True,True,True,True,False,True,True,False,True,True,True,True,1.0,True,False,5,5,5,5,1.0,1.0,1.0,1.0,False,True,True,False,True,False,False,False,False,False,115,,,,"Prediction Summary
The detector predicted Backdoor with confidence 0.3192.

Evidence
- Protocol is not udp; SHAP=0.031649; supports predicted class.
- sbytes = 200; SHAP=0.019213; supports predicted class.
- Protocol = nsfnet-igp; SHAP=0.018855; supports predicted class.
- ct_dst_src_ltm = 4; SHAP=0.015678; supports predicted class.
- ct_srv_dst = 4; SHAP=0.011458; supports predicted class.

Risk and Policy
The predicted operational stage is Command and Control. The confidence-weighted risk score is 2.5540, corresponding to the Alert policy zone.

Recommended Action
Raise a SOC alert and enrich the event context.

Human Review
Detector confidence below the fixed 0.70 threshold.

Limitations
This report describes the detector output and supplied evidence. It does not establish that the predicted class is ground truth.",/content/drive/MyDrive/UNSW_NB15_Project/results/08_generated_reports/01_qwen_ablation/template_baseline/class_balanced_template_reports.csv
